	bitscore
22676	1260.0
22677	1260.0
22678	1260.0
22679	1260.0
22680	1260.0
22681	1260.0
22682	1260.0
22683	1261.0
22684	1261.0
22685	1261.0
22686	1261.0
22687	1261.0
22688	1261.0
22689	1261.0
22690	1261.0
22691	1261.0
22692	1261.0
22693	1261.0
22694	1261.0
22695	1261.0
22696	1262.0
22697	1262.0
22698	1262.0
22699	1263.0
22700	1263.0
22701	1263.0
22702	1263.0
22703	1263.0
22704	1264.0
22705	1264.0
22706	1264.0
22707	1264.0
22708	1264.0
22709	1264.0
22710	1264.0
22711	1264.0
22712	1264.0
22713	1265.0
22714	1265.0
22715	1265.0
22716	1265.0
22717	1265.0
22718	1266.0
22719	1266.0
22720	1266.0
22721	1266.0
22722	1266.0
22723	1266.0
22724	1266.0
22725	1267.0
22726	1267.0
22727	1267.0
22728	1267.0
22729	1267.0
22730	1267.0
22731	1268.0
22732	1268.0
22733	1268.0
22734	1268.0
22735	1268.0
22736	1269.0
22737	1269.0
22738	1269.0
22739	1269.0
22740	1269.0
22741	1269.0
22742	1270.0
22743	1270.0
22744	1270.0
22745	1270.0
22746	1270.0
22747	1271.0
22748	1271.0
22749	1271.0
22750	1271.0
22751	1272.0
22752	1272.0
22753	1273.0
22754	1273.0
22755	1273.0
22756	1273.0
22757	1273.0
22758	1273.0
22759	1273.0
22760	1273.0
22761	1274.0
22762	1274.0
22763	1274.0
22764	1274.0
22765	1274.0
22766	1274.0
22767	1275.0
22768	1275.0
22769	1275.0
22770	1275.0
22771	1275.0
22772	1275.0
22773	1275.0
22774	1275.0
22775	1276.0
22776	1276.0
22777	1276.0
22778	1277.0
22779	1277.0
22780	1277.0
22781	1278.0
22782	1278.0
22783	1278.0
22784	1278.0
22785	1278.0
22786	1278.0
22787	1278.0
22788	1279.0
22789	1279.0
22790	1279.0
22791	1279.0
22792	1280.0
22793	1280.0
22794	1280.0
22795	1280.0
22796	1280.0
22797	1280.0
22798	1280.0
22799	1281.0
22800	1281.0
22801	1281.0
22802	1281.0
22803	1281.0
22804	1281.0
22805	1281.0
22806	1282.0
22807	1282.0
22808	1282.0
22809	1283.0
22810	1283.0
22811	1283.0
22812	1283.0
22813	1283.0
22814	1284.0
22815	1284.0
22816	1285.0
22817	1285.0
22818	1285.0
22819	1285.0
22820	1285.0
22821	1285.0
22822	1286.0
22823	1286.0
22824	1286.0
22825	1286.0
22826	1286.0
22827	1286.0
22828	1286.0
22829	1286.0
22830	1287.0
22831	1287.0
22832	1287.0
22833	1287.0
22834	1288.0
22835	1288.0
22836	1289.0
22837	1289.0
22838	1289.0
22839	1290.0
22840	1290.0
22841	1290.0
22842	1290.0
22843	1290.0
22844	1291.0
22845	1291.0
22846	1291.0
22847	1291.0
22848	1291.0
22849	1291.0
22850	1291.0
22851	1291.0
22852	1292.0
22853	1292.0
22854	1293.0
22855	1293.0
22856	1293.0
22857	1293.0
22858	1294.0
22859	1294.0
22860	1294.0
22861	1294.0
22862	1294.0
22863	1294.0
22864	1295.0
22865	1295.0
22866	1295.0
22867	1295.0
22868	1295.0
22869	1295.0
22870	1295.0
22871	1295.0
22872	1295.0
22873	1296.0
22874	1296.0
22875	1296.0
22876	1296.0
22877	1296.0
22878	1297.0
22879	1297.0
22880	1297.0
22881	1297.0
22882	1297.0
22883	1297.0
22884	1298.0
22885	1298.0
22886	1298.0
22887	1298.0
22888	1298.0
22889	1298.0
22890	1298.0
22891	1299.0
22892	1299.0
22893	1299.0
22894	1300.0
22895	1300.0
22896	1300.0
22897	1300.0
22898	1300.0
22899	1300.0
22900	1301.0
22901	1301.0
22902	1301.0
22903	1301.0
22904	1301.0
22905	1302.0
22906	1303.0
22907	1303.0
22908	1303.0
22909	1304.0
22910	1304.0
22911	1304.0
22912	1304.0
22913	1304.0
22914	1304.0
22915	1304.0
22916	1305.0
22917	1305.0
22918	1306.0
22919	1306.0
22920	1306.0
22921	1306.0
22922	1307.0
22923	1308.0
22924	1308.0
22925	1309.0
22926	1309.0
22927	1309.0
22928	1309.0
22929	1309.0
22930	1310.0
22931	1310.0
22932	1310.0
22933	1310.0
22934	1310.0
22935	1310.0
22936	1311.0
22937	1312.0
22938	1312.0
22939	1312.0
22940	1313.0
22941	1313.0
22942	1313.0
22943	1313.0
22944	1313.0
22945	1314.0
22946	1314.0
22947	1314.0
22948	1314.0
22949	1314.0
22950	1315.0
22951	1315.0
22952	1316.0
22953	1316.0
22954	1316.0
22955	1318.0
22956	1318.0
22957	1318.0
22958	1318.0
22959	1319.0
22960	1319.0
22961	1320.0
22962	1320.0
22963	1320.0
22964	1320.0
22965	1320.0
22966	1321.0
22967	1321.0
22968	1321.0
22969	1321.0
22970	1321.0
22971	1321.0
22972	1321.0
22973	1322.0
22974	1322.0
22975	1322.0
22976	1322.0
22977	1323.0
22978	1323.0
22979	1323.0
22980	1324.0
22981	1324.0
22982	1324.0
22983	1325.0
22984	1325.0
22985	1325.0
22986	1325.0
22987	1325.0
22988	1325.0
22989	1326.0
22990	1326.0
22991	1326.0
22992	1326.0
22993	1326.0
22994	1327.0
22995	1327.0
22996	1327.0
22997	1327.0
22998	1327.0
22999	1327.0
23000	1327.0
23001	1327.0
23002	1327.0
23003	1327.0
23004	1327.0
23005	1327.0
23006	1328.0
23007	1328.0
23008	1328.0
23009	1328.0
23010	1328.0
23011	1329.0
23012	1329.0
23013	1329.0
23014	1330.0
23015	1330.0
23016	1330.0
23017	1330.0
23018	1330.0
23019	1330.0
23020	1330.0
23021	1332.0
23022	1332.0
23023	1332.0
23024	1332.0
23025	1332.0
23026	1333.0
23027	1333.0
23028	1333.0
23029	1333.0
23030	1334.0
23031	1334.0
23032	1334.0
23033	1335.0
23034	1335.0
23035	1336.0
23036	1336.0
23037	1337.0
23038	1337.0
23039	1337.0
23040	1337.0
23041	1337.0
23042	1338.0
23043	1338.0
23044	1338.0
23045	1338.0
23046	1338.0
23047	1338.0
23048	1338.0
23049	1338.0
23050	1339.0
23051	1339.0
23052	1339.0
23053	1340.0
23054	1340.0
23055	1340.0
23056	1340.0
23057	1341.0
23058	1342.0
23059	1342.0
23060	1342.0
23061	1343.0
23062	1343.0
23063	1343.0
23064	1343.0
23065	1343.0
23066	1344.0
23067	1344.0
23068	1344.0
23069	1344.0
23070	1344.0
23071	1344.0
23072	1344.0
23073	1344.0
23074	1344.0
23075	1344.0
23076	1344.0
23077	1345.0
23078	1345.0
23079	1345.0
23080	1345.0
23081	1345.0
23082	1345.0
23083	1345.0
23084	1346.0
23085	1346.0
23086	1346.0
23087	1346.0
23088	1347.0
23089	1347.0
23090	1347.0
23091	1347.0
23092	1348.0
23093	1348.0
23094	1348.0
23095	1348.0
23096	1348.0
23097	1348.0
23098	1348.0
23099	1349.0
23100	1349.0
23101	1349.0
23102	1349.0
23103	1349.0
23104	1350.0
23105	1350.0
23106	1351.0
23107	1351.0
23108	1351.0
23109	1351.0
23110	1352.0
23111	1352.0
23112	1352.0
23113	1352.0
23114	1352.0
23115	1352.0
23116	1352.0
23117	1352.0
23118	1353.0
23119	1353.0
23120	1354.0
23121	1354.0
23122	1354.0
23123	1354.0
23124	1355.0
23125	1355.0
23126	1356.0
23127	1358.0
23128	1358.0
23129	1358.0
23130	1358.0
23131	1358.0
23132	1359.0
23133	1359.0
23134	1359.0
23135	1360.0
23136	1360.0
23137	1361.0
23138	1361.0
23139	1361.0
23140	1362.0
23141	1362.0
23142	1362.0
23143	1362.0
23144	1362.0
23145	1363.0
23146	1363.0
23147	1363.0
23148	1364.0
23149	1364.0
23150	1365.0
23151	1365.0
23152	1365.0
23153	1365.0
23154	1365.0
23155	1366.0
23156	1366.0
23157	1366.0
23158	1366.0
23159	1367.0
23160	1367.0
23161	1367.0
23162	1367.0
23163	1368.0
23164	1368.0
23165	1368.0
23166	1368.0
23167	1368.0
23168	1369.0
23169	1369.0
23170	1369.0
23171	1369.0
23172	1370.0
23173	1370.0
23174	1370.0
23175	1370.0
23176	1370.0
23177	1370.0
23178	1370.0
23179	1371.0
23180	1371.0
23181	1371.0
23182	1371.0
23183	1371.0
23184	1372.0
23185	1372.0
23186	1372.0
23187	1373.0
23188	1373.0
23189	1373.0
23190	1373.0
23191	1373.0
23192	1374.0
23193	1374.0
23194	1374.0
23195	1375.0
23196	1375.0
23197	1375.0
23198	1376.0
23199	1376.0
23200	1376.0
23201	1376.0
23202	1377.0
23203	1377.0
23204	1378.0
23205	1378.0
23206	1378.0
23207	1378.0
23208	1379.0
23209	1379.0
23210	1379.0
23211	1379.0
23212	1380.0
23213	1380.0
23214	1380.0
23215	1380.0
23216	1381.0
23217	1381.0
23218	1381.0
23219	1382.0
23220	1382.0
23221	1382.0
23222	1382.0
23223	1383.0
23224	1383.0
23225	1384.0
23226	1384.0
23227	1384.0
23228	1384.0
23229	1384.0
23230	1384.0
23231	1385.0
23232	1385.0
23233	1385.0
23234	1385.0
23235	1386.0
23236	1386.0
23237	1386.0
23238	1387.0
23239	1387.0
23240	1387.0
23241	1387.0
23242	1387.0
23243	1388.0
23244	1388.0
23245	1388.0
23246	1388.0
23247	1388.0
23248	1389.0
23249	1389.0
23250	1389.0
23251	1389.0
23252	1389.0
23253	1389.0
23254	1389.0
23255	1389.0
23256	1390.0
23257	1390.0
23258	1390.0
23259	1390.0
23260	1390.0
23261	1390.0
23262	1390.0
23263	1391.0
23264	1392.0
23265	1392.0
23266	1392.0
23267	1392.0
23268	1392.0
23269	1392.0
23270	1393.0
23271	1393.0
23272	1393.0
23273	1394.0
23274	1394.0
23275	1394.0
23276	1394.0
23277	1395.0
23278	1395.0
23279	1395.0
23280	1395.0
23281	1395.0
23282	1395.0
23283	1395.0
23284	1396.0
23285	1396.0
23286	1397.0
23287	1397.0
23288	1397.0
23289	1397.0
23290	1397.0
23291	1398.0
23292	1398.0
23293	1398.0
23294	1398.0
23295	1398.0
23296	1398.0
23297	1399.0
23298	1399.0
23299	1399.0
23300	1399.0
23301	1399.0
23302	1399.0
23303	1399.0
23304	1399.0
23305	1400.0
23306	1400.0
23307	1401.0
23308	1401.0
23309	1401.0
23310	1402.0
23311	1402.0
23312	1402.0
23313	1402.0
23314	1402.0
23315	1403.0
23316	1404.0
23317	1404.0
23318	1404.0
23319	1404.0
23320	1404.0
23321	1405.0
23322	1405.0
23323	1405.0
23324	1406.0
23325	1406.0
23326	1406.0
23327	1407.0
23328	1407.0
23329	1407.0
23330	1407.0
23331	1407.0
23332	1407.0
23333	1407.0
23334	1407.0
23335	1408.0
23336	1408.0
23337	1409.0
23338	1409.0
23339	1409.0
23340	1409.0
23341	1409.0
23342	1410.0
23343	1410.0
23344	1410.0
23345	1410.0
23346	1410.0
23347	1411.0
23348	1411.0
23349	1411.0
23350	1412.0
23351	1412.0
23352	1413.0
23353	1413.0
23354	1414.0
23355	1414.0
23356	1414.0
23357	1414.0
23358	1415.0
23359	1415.0
23360	1416.0
23361	1416.0
23362	1417.0
23363	1417.0
23364	1418.0
23365	1418.0
23366	1418.0
23367	1418.0
23368	1418.0
23369	1418.0
23370	1418.0
23371	1419.0
23372	1419.0
23373	1419.0
23374	1420.0
23375	1420.0
23376	1420.0
23377	1420.0
23378	1420.0
23379	1421.0
23380	1421.0
23381	1422.0
23382	1422.0
23383	1422.0
23384	1422.0
23385	1423.0
23386	1423.0
23387	1424.0
23388	1425.0
23389	1425.0
23390	1425.0
23391	1426.0
23392	1426.0
23393	1427.0
23394	1427.0
23395	1428.0
23396	1428.0
23397	1429.0
23398	1429.0
23399	1429.0
23400	1429.0
23401	1429.0
23402	1429.0
23403	1430.0
23404	1430.0
23405	1431.0
23406	1431.0
23407	1431.0
23408	1431.0
23409	1431.0
23410	1431.0
23411	1431.0
23412	1432.0
23413	1433.0
23414	1433.0
23415	1433.0
23416	1434.0
23417	1434.0
23418	1434.0
23419	1434.0
23420	1434.0
23421	1434.0
23422	1435.0
23423	1435.0
23424	1435.0
23425	1435.0
23426	1435.0
23427	1435.0
23428	1436.0
23429	1436.0
23430	1436.0
23431	1436.0
23432	1436.0
23433	1437.0
23434	1437.0
23435	1437.0
23436	1438.0
23437	1438.0
23438	1438.0
23439	1438.0
23440	1439.0
23441	1439.0
23442	1439.0
23443	1439.0
23444	1440.0
23445	1440.0
23446	1440.0
23447	1441.0
23448	1441.0
23449	1441.0
23450	1441.0
23451	1441.0
23452	1441.0
23453	1441.0
23454	1442.0
23455	1442.0
23456	1442.0
23457	1442.0
23458	1442.0
23459	1442.0
23460	1442.0
23461	1442.0
23462	1443.0
23463	1443.0
23464	1443.0
23465	1443.0
23466	1443.0
23467	1444.0
23468	1444.0
23469	1445.0
23470	1445.0
23471	1446.0
23472	1446.0
23473	1446.0
23474	1447.0
23475	1447.0
23476	1447.0
23477	1447.0
23478	1448.0
23479	1449.0
23480	1449.0
23481	1450.0
23482	1451.0
23483	1451.0
23484	1451.0
23485	1451.0
23486	1451.0
23487	1452.0
23488	1452.0
23489	1452.0
23490	1452.0
23491	1452.0
23492	1452.0
23493	1453.0
23494	1453.0
23495	1453.0
23496	1453.0
23497	1453.0
23498	1453.0
23499	1454.0
23500	1455.0
23501	1455.0
23502	1455.0
23503	1455.0
23504	1455.0
23505	1456.0
23506	1456.0
23507	1456.0
23508	1456.0
23509	1456.0
23510	1457.0
23511	1457.0
23512	1457.0
23513	1457.0
23514	1457.0
23515	1457.0
23516	1458.0
23517	1459.0
23518	1459.0
23519	1460.0
23520	1460.0
23521	1460.0
23522	1460.0
23523	1461.0
23524	1461.0
23525	1461.0
23526	1461.0
23527	1461.0
23528	1461.0
23529	1461.0
23530	1461.0
23531	1461.0
23532	1462.0
23533	1462.0
23534	1462.0
23535	1462.0
23536	1463.0
23537	1464.0
23538	1465.0
23539	1465.0
23540	1465.0
23541	1465.0
23542	1465.0
23543	1465.0
23544	1466.0
23545	1466.0
23546	1466.0
23547	1466.0
23548	1466.0
23549	1466.0
23550	1466.0
23551	1466.0
23552	1466.0
23553	1467.0
23554	1468.0
23555	1468.0
23556	1468.0
23557	1469.0
23558	1469.0
23559	1470.0
23560	1470.0
23561	1470.0
23562	1471.0
23563	1471.0
23564	1471.0
23565	1471.0
23566	1472.0
23567	1472.0
23568	1472.0
23569	1472.0
23570	1473.0
23571	1473.0
23572	1473.0
23573	1473.0
23574	1473.0
23575	1474.0
23576	1474.0
23577	1474.0
23578	1475.0
23579	1475.0
23580	1475.0
23581	1476.0
23582	1476.0
23583	1476.0
23584	1476.0
23585	1476.0
23586	1477.0
23587	1477.0
23588	1478.0
23589	1478.0
23590	1479.0
23591	1479.0
23592	1479.0
23593	1480.0
23594	1480.0
23595	1481.0
23596	1481.0
23597	1481.0
23598	1482.0
23599	1483.0
23600	1483.0
23601	1484.0
23602	1484.0
23603	1484.0
23604	1484.0
23605	1484.0
23606	1484.0
23607	1485.0
23608	1486.0
23609	1486.0
23610	1486.0
23611	1486.0
23612	1486.0
23613	1486.0
23614	1487.0
23615	1488.0
23616	1488.0
23617	1488.0
23618	1488.0
23619	1489.0
23620	1489.0
23621	1489.0
23622	1489.0
23623	1489.0
23624	1490.0
23625	1490.0
23626	1490.0
23627	1490.0
23628	1491.0
23629	1491.0
23630	1491.0
23631	1492.0
23632	1492.0
23633	1492.0
23634	1493.0
23635	1493.0
23636	1494.0
23637	1494.0
23638	1494.0
23639	1494.0
23640	1494.0
23641	1495.0
23642	1495.0
23643	1495.0
23644	1496.0
23645	1496.0
23646	1497.0
23647	1497.0
23648	1497.0
23649	1498.0
23650	1498.0
23651	1498.0
23652	1499.0
23653	1499.0
23654	1499.0
23655	1500.0
23656	1500.0
23657	1500.0
23658	1501.0
23659	1501.0
23660	1501.0
23661	1502.0
23662	1502.0
23663	1502.0
23664	1503.0
23665	1503.0
23666	1503.0
23667	1504.0
23668	1504.0
23669	1504.0
23670	1504.0
23671	1504.0
23672	1504.0
23673	1504.0
23674	1504.0
23675	1504.0
23676	1505.0
23677	1506.0
23678	1507.0
23679	1507.0
23680	1507.0
23681	1508.0
23682	1509.0
23683	1510.0
23684	1511.0
23685	1511.0
23686	1511.0
23687	1512.0
23688	1512.0
23689	1513.0
23690	1513.0
23691	1514.0
23692	1514.0
23693	1514.0
23694	1514.0
23695	1514.0
23696	1515.0
23697	1515.0
23698	1515.0
23699	1515.0
23700	1517.0
23701	1518.0
23702	1518.0
23703	1519.0
23704	1519.0
23705	1519.0
23706	1520.0
23707	1520.0
23708	1521.0
23709	1521.0
23710	1521.0
23711	1522.0
23712	1523.0
23713	1523.0
23714	1524.0
23715	1524.0
23716	1524.0
23717	1524.0
23718	1524.0
23719	1525.0
23720	1526.0
23721	1526.0
23722	1526.0
23723	1526.0
23724	1526.0
23725	1527.0
23726	1528.0
23727	1528.0
23728	1529.0
23729	1529.0
23730	1529.0
23731	1529.0
23732	1530.0
23733	1530.0
23734	1530.0
23735	1531.0
23736	1531.0
23737	1532.0
23738	1532.0
23739	1533.0
23740	1533.0
23741	1533.0
23742	1533.0
23743	1534.0
23744	1534.0
23745	1534.0
23746	1534.0
23747	1534.0
23748	1535.0
23749	1535.0
23750	1535.0
23751	1535.0
23752	1536.0
23753	1536.0
23754	1536.0
23755	1536.0
23756	1537.0
23757	1538.0
23758	1538.0
23759	1538.0
23760	1538.0
23761	1538.0
23762	1539.0
23763	1540.0
23764	1540.0
23765	1540.0
23766	1540.0
23767	1540.0
23768	1541.0
23769	1541.0
23770	1541.0
23771	1541.0
23772	1541.0
23773	1542.0
23774	1542.0
23775	1542.0
23776	1543.0
23777	1543.0
23778	1543.0
23779	1545.0
23780	1545.0
23781	1546.0
23782	1546.0
23783	1547.0
23784	1547.0
23785	1547.0
23786	1548.0
23787	1548.0
23788	1548.0
23789	1549.0
23790	1550.0
23791	1550.0
23792	1550.0
23793	1551.0
23794	1551.0
23795	1551.0
23796	1552.0
23797	1552.0
23798	1552.0
23799	1552.0
23800	1553.0
23801	1553.0
23802	1553.0
23803	1554.0
23804	1554.0
23805	1555.0
23806	1555.0
23807	1555.0
23808	1555.0
23809	1556.0
23810	1556.0
23811	1556.0
23812	1557.0
23813	1557.0
23814	1557.0
23815	1558.0
23816	1558.0
23817	1560.0
23818	1560.0
23819	1560.0
23820	1561.0
23821	1561.0
23822	1561.0
23823	1561.0
23824	1562.0
23825	1563.0
23826	1563.0
23827	1563.0
23828	1564.0
23829	1565.0
23830	1565.0
23831	1566.0
23832	1566.0
23833	1567.0
23834	1567.0
23835	1568.0
23836	1569.0
23837	1569.0
23838	1569.0
23839	1569.0
23840	1570.0
23841	1571.0
23842	1571.0
23843	1571.0
23844	1571.0
23845	1571.0
23846	1571.0
23847	1572.0
23848	1573.0
23849	1574.0
23850	1574.0
23851	1574.0
23852	1576.0
23853	1576.0
23854	1576.0
23855	1576.0
23856	1577.0
23857	1578.0
23858	1578.0
23859	1578.0
23860	1579.0
23861	1579.0
23862	1579.0
23863	1579.0
23864	1579.0
23865	1579.0
23866	1579.0
23867	1579.0
23868	1580.0
23869	1580.0
23870	1580.0
23871	1580.0
23872	1581.0
23873	1581.0
23874	1581.0
23875	1582.0
23876	1582.0
23877	1582.0
23878	1583.0
23879	1583.0
23880	1585.0
23881	1585.0
23882	1585.0
23883	1586.0
23884	1586.0
23885	1586.0
23886	1586.0
23887	1586.0
23888	1587.0
23889	1587.0
23890	1587.0
23891	1587.0
23892	1587.0
23893	1588.0
23894	1588.0
23895	1588.0
23896	1588.0
23897	1588.0
23898	1588.0
23899	1590.0
23900	1590.0
23901	1590.0
23902	1591.0
23903	1592.0
23904	1593.0
23905	1593.0
23906	1593.0
23907	1593.0
23908	1593.0
23909	1593.0
23910	1594.0
23911	1595.0
23912	1595.0
23913	1595.0
23914	1596.0
23915	1596.0
23916	1596.0
23917	1596.0
23918	1596.0
23919	1597.0
23920	1598.0
23921	1598.0
23922	1598.0
23923	1599.0
23924	1599.0
23925	1599.0
23926	1599.0
23927	1599.0
23928	1599.0
23929	1600.0
23930	1600.0
23931	1600.0
23932	1601.0
23933	1602.0
23934	1602.0
23935	1602.0
23936	1603.0
23937	1603.0
23938	1603.0
23939	1603.0
23940	1603.0
23941	1604.0
23942	1604.0
23943	1604.0
23944	1604.0
23945	1604.0
23946	1604.0
23947	1605.0
23948	1605.0
23949	1606.0
23950	1606.0
23951	1606.0
23952	1607.0
23953	1607.0
23954	1607.0
23955	1608.0
23956	1608.0
23957	1609.0
23958	1610.0
23959	1610.0
23960	1611.0
23961	1612.0
23962	1612.0
23963	1612.0
23964	1612.0
23965	1612.0
23966	1613.0
23967	1614.0
23968	1615.0
23969	1616.0
23970	1616.0
23971	1616.0
23972	1616.0
23973	1616.0
23974	1616.0
23975	1616.0
23976	1616.0
23977	1617.0
23978	1617.0
23979	1617.0
23980	1618.0
23981	1618.0
23982	1618.0
23983	1619.0
23984	1619.0
23985	1620.0
23986	1620.0
23987	1620.0
23988	1620.0
23989	1620.0
23990	1621.0
23991	1621.0
23992	1621.0
23993	1622.0
23994	1623.0
23995	1623.0
23996	1624.0
23997	1625.0
23998	1625.0
23999	1625.0
24000	1626.0
24001	1627.0
24002	1627.0
24003	1627.0
24004	1627.0
24005	1627.0
24006	1628.0
24007	1628.0
24008	1628.0
24009	1628.0
24010	1629.0
24011	1629.0
24012	1629.0
24013	1630.0
24014	1630.0
24015	1630.0
24016	1630.0
24017	1631.0
24018	1631.0
24019	1631.0
24020	1632.0
24021	1632.0
24022	1632.0
24023	1632.0
24024	1632.0
24025	1632.0
24026	1632.0
24027	1633.0
24028	1633.0
24029	1633.0
24030	1634.0
24031	1634.0
24032	1634.0
24033	1634.0
24034	1635.0
24035	1635.0
24036	1636.0
24037	1639.0
24038	1639.0
24039	1639.0
24040	1640.0
24041	1641.0
24042	1641.0
24043	1642.0
24044	1642.0
24045	1643.0
24046	1643.0
24047	1644.0
24048	1645.0
24049	1645.0
24050	1646.0
24051	1646.0
24052	1647.0
24053	1647.0
24054	1647.0
24055	1647.0
24056	1648.0
24057	1648.0
24058	1650.0
24059	1651.0
24060	1651.0
24061	1651.0
24062	1652.0
24063	1652.0
24064	1653.0
24065	1653.0
24066	1653.0
24067	1653.0
24068	1653.0
24069	1654.0
24070	1654.0
24071	1655.0
24072	1655.0
24073	1655.0
24074	1655.0
24075	1656.0
24076	1656.0
24077	1656.0
24078	1657.0
24079	1657.0
24080	1658.0
24081	1659.0
24082	1659.0
24083	1661.0
24084	1661.0
24085	1661.0
24086	1661.0
24087	1661.0
24088	1661.0
24089	1661.0
24090	1662.0
24091	1662.0
24092	1662.0
24093	1663.0
24094	1664.0
24095	1665.0
24096	1665.0
24097	1665.0
24098	1666.0
24099	1667.0
24100	1668.0
24101	1669.0
24102	1669.0
24103	1669.0
24104	1669.0
24105	1670.0
24106	1670.0
24107	1670.0
24108	1672.0
24109	1674.0
24110	1674.0
24111	1674.0
24112	1675.0
24113	1675.0
24114	1675.0
24115	1675.0
24116	1676.0
24117	1676.0
24118	1676.0
24119	1678.0
24120	1679.0
24121	1679.0
24122	1679.0
24123	1679.0
24124	1680.0
24125	1680.0
24126	1682.0
24127	1682.0
24128	1683.0
24129	1684.0
24130	1684.0
24131	1686.0
24132	1686.0
24133	1686.0
24134	1686.0
24135	1686.0
24136	1689.0
24137	1689.0
24138	1689.0
24139	1689.0
24140	1689.0
24141	1690.0
24142	1690.0
24143	1693.0
24144	1693.0
24145	1693.0
24146	1694.0
24147	1694.0
24148	1694.0
24149	1695.0
24150	1695.0
24151	1695.0
24152	1696.0
24153	1696.0
24154	1696.0
24155	1697.0
24156	1697.0
24157	1697.0
24158	1698.0
24159	1699.0
24160	1699.0
24161	1699.0
24162	1699.0
24163	1699.0
24164	1699.0
24165	1699.0
24166	1699.0
24167	1699.0
24168	1702.0
24169	1703.0
24170	1703.0
24171	1703.0
24172	1703.0
24173	1704.0
24174	1706.0
24175	1706.0
24176	1706.0
24177	1706.0
24178	1706.0
24179	1707.0
24180	1707.0
24181	1707.0
24182	1707.0
24183	1707.0
24184	1707.0
24185	1707.0
24186	1708.0
24187	1708.0
24188	1709.0
24189	1709.0
24190	1709.0
24191	1709.0
24192	1709.0
24193	1710.0
24194	1710.0
24195	1710.0
24196	1711.0
24197	1711.0
24198	1711.0
24199	1712.0
24200	1712.0
24201	1712.0
24202	1713.0
24203	1713.0
24204	1713.0
24205	1713.0
24206	1714.0
24207	1714.0
24208	1714.0
24209	1714.0
24210	1715.0
24211	1716.0
24212	1716.0
24213	1717.0
24214	1717.0
24215	1718.0
24216	1718.0
24217	1719.0
24218	1720.0
24219	1721.0
24220	1721.0
24221	1722.0
24222	1722.0
24223	1723.0
24224	1724.0
24225	1724.0
24226	1726.0
24227	1726.0
24228	1726.0
24229	1726.0
24230	1727.0
24231	1727.0
24232	1727.0
24233	1727.0
24234	1727.0
24235	1728.0
24236	1728.0
24237	1729.0
24238	1729.0
24239	1729.0
24240	1729.0
24241	1730.0
24242	1731.0
24243	1731.0
24244	1732.0
24245	1733.0
24246	1734.0
24247	1734.0
24248	1734.0
24249	1734.0
24250	1735.0
24251	1735.0
24252	1735.0
24253	1735.0
24254	1736.0
24255	1736.0
24256	1736.0
24257	1736.0
24258	1737.0
24259	1737.0
24260	1738.0
24261	1738.0
24262	1738.0
24263	1738.0
24264	1739.0
24265	1739.0
24266	1739.0
24267	1739.0
24268	1741.0
24269	1741.0
24270	1741.0
24271	1741.0
24272	1742.0
24273	1743.0
24274	1743.0
24275	1744.0
24276	1744.0
24277	1744.0
24278	1744.0
24279	1746.0
24280	1746.0
24281	1747.0
24282	1748.0
24283	1749.0
24284	1749.0
24285	1750.0
24286	1750.0
24287	1750.0
24288	1751.0
24289	1751.0
24290	1751.0
24291	1752.0
24292	1752.0
24293	1753.0
24294	1754.0
24295	1756.0
24296	1756.0
24297	1756.0
24298	1756.0
24299	1756.0
24300	1757.0
24301	1758.0
24302	1758.0
24303	1760.0
24304	1760.0
24305	1761.0
24306	1763.0
24307	1763.0
24308	1765.0
24309	1765.0
24310	1765.0
24311	1766.0
24312	1766.0
24313	1767.0
24314	1767.0
24315	1769.0
24316	1769.0
24317	1770.0
24318	1770.0
24319	1770.0
24320	1771.0
24321	1772.0
24322	1772.0
24323	1773.0
24324	1774.0
24325	1774.0
24326	1774.0
24327	1775.0
24328	1776.0
24329	1776.0
24330	1776.0
24331	1776.0
24332	1776.0
24333	1777.0
24334	1777.0
24335	1779.0
24336	1779.0
24337	1779.0
24338	1780.0
24339	1780.0
24340	1781.0
24341	1781.0
24342	1783.0
24343	1783.0
24344	1783.0
24345	1784.0
24346	1784.0
24347	1785.0
24348	1786.0
24349	1786.0
24350	1786.0
24351	1788.0
24352	1790.0
24353	1790.0
24354	1791.0
24355	1791.0
24356	1792.0
24357	1792.0
24358	1794.0
24359	1794.0
24360	1795.0
24361	1796.0
24362	1796.0
24363	1798.0
24364	1801.0
24365	1801.0
24366	1802.0
24367	1802.0
24368	1803.0
24369	1803.0
24370	1803.0
24371	1804.0
24372	1804.0
24373	1805.0
24374	1805.0
24375	1805.0
24376	1806.0
24377	1806.0
24378	1806.0
24379	1807.0
24380	1807.0
24381	1807.0
24382	1807.0
24383	1808.0
24384	1808.0
24385	1808.0
24386	1810.0
24387	1810.0
24388	1810.0
