	evalue
9204	0.0
9233	0.0
22504	0.0
6871	0.0
9165	0.0
22496	0.0
6902	0.0
9172	0.0
6900	0.0
6899	0.0
9175	0.0
9176	0.0
9180	0.0
6890	0.0
6886	0.0
9187	0.0
6884	0.0
9188	0.0
6882	0.0
6881	0.0
22499	0.0
9193	0.0
22502	0.0
9196	0.0
9198	0.0
22503	0.0
22005	0.0
6870	0.0
6839	0.0
6838	0.0
6837	0.0
6798	0.0
6797	0.0
6795	0.0
9291	0.0
9292	0.0
6792	0.0
9293	0.0
6790	0.0
9294	0.0
9296	0.0
9298	0.0
6784	0.0
6783	0.0
6782	0.0
6781	0.0
6779	0.0
9300	0.0
6777	0.0
6776	0.0
6775	0.0
9303	0.0
9306	0.0
6772	0.0
9288	0.0
6800	0.0
21990	0.0
9277	0.0
9236	0.0
21999	0.0
9247	0.0
6832	0.0
6831	0.0
9249	0.0
9251	0.0
21998	0.0
9258	0.0
21997	0.0
9260	0.0
9163	0.0
6824	0.0
21995	0.0
9265	0.0
9266	0.0
9268	0.0
6814	0.0
9269	0.0
9270	0.0
21994	0.0
6809	0.0
6807	0.0
9276	0.0
21996	0.0
9162	0.0
9161	0.0
6909	0.0
7000	0.0
6999	0.0
6998	0.0
9048	0.0
22026	0.0
9050	0.0
6993	0.0
9057	0.0
9062	0.0
6989	0.0
9063	0.0
6987	0.0
22020	0.0
6984	0.0
6983	0.0
6982	0.0
6981	0.0
9073	0.0
9075	0.0
9076	0.0
6977	0.0
6976	0.0
6975	0.0
22029	0.0
22030	0.0
22032	0.0
22033	0.0
8956	0.0
7036	0.0
8957	0.0
7034	0.0
7033	0.0
22478	0.0
8959	0.0
8960	0.0
8961	0.0
8964	0.0
7025	0.0
9078	0.0
7024	0.0
7022	0.0
7019	0.0
7017	0.0
7016	0.0
7015	0.0
8970	0.0
8973	0.0
8974	0.0
8977	0.0
8978	0.0
7006	0.0
7023	0.0
8954	0.0
9079	0.0
22019	0.0
6938	0.0
6937	0.0
9129	0.0
9130	0.0
9131	0.0
9132	0.0
9134	0.0
22491	0.0
9137	0.0
9141	0.0
9143	0.0
6924	0.0
22016	0.0
6921	0.0
6920	0.0
22015	0.0
22493	0.0
22010	0.0
9156	0.0
6913	0.0
6912	0.0
9157	0.0
6910	0.0
9128	0.0
9127	0.0
9123	0.0
22017	0.0
9093	0.0
6967	0.0
9095	0.0
6965	0.0
9097	0.0
9098	0.0
6962	0.0
6961	0.0
9100	0.0
22018	0.0
9102	0.0
6971	0.0
9103	0.0
9107	0.0
6954	0.0
6953	0.0
9108	0.0
9110	0.0
9112	0.0
9118	0.0
6948	0.0
9119	0.0
9120	0.0
6943	0.0
9105	0.0
7331	0.0
8570	0.0
7334	0.0
8089	0.0
7689	0.0
7688	0.0
8103	0.0
8107	0.0
8109	0.0
8111	0.0
7682	0.0
22261	0.0
7678	0.0
7677	0.0
8119	0.0
7675	0.0
22259	0.0
22253	0.0
22363	0.0
22252	0.0
7669	0.0
7668	0.0
7667	0.0
8125	0.0
8127	0.0
8128	0.0
7692	0.0
7663	0.0
7693	0.0
8085	0.0
8058	0.0
8060	0.0
8062	0.0
8063	0.0
8069	0.0
7717	0.0
22356	0.0
7715	0.0
8071	0.0
22357	0.0
22358	0.0
22359	0.0
7709	0.0
22267	0.0
7707	0.0
22361	0.0
7705	0.0
22266	0.0
7700	0.0
7699	0.0
8077	0.0
22362	0.0
8083	0.0
7694	0.0
7661	0.0
7660	0.0
7659	0.0
7624	0.0
8165	0.0
8166	0.0
8174	0.0
8176	0.0
7619	0.0
7618	0.0
22241	0.0
8179	0.0
22373	0.0
8182	0.0
8183	0.0
7611	0.0
7609	0.0
7608	0.0
7607	0.0
7606	0.0
8188	0.0
8189	0.0
22236	0.0
7602	0.0
22235	0.0
7599	0.0
7625	0.0
7626	0.0
7627	0.0
7628	0.0
7657	0.0
8138	0.0
8140	0.0
8142	0.0
8143	0.0
8144	0.0
22248	0.0
22247	0.0
8149	0.0
7648	0.0
8150	0.0
8053	0.0
8151	0.0
8153	0.0
7641	0.0
7639	0.0
8156	0.0
7637	0.0
7636	0.0
8160	0.0
7634	0.0
7633	0.0
22246	0.0
22245	0.0
8152	0.0
22350	0.0
7726	0.0
7727	0.0
7819	0.0
7818	0.0
7817	0.0
7913	0.0
7815	0.0
22299	0.0
7920	0.0
7925	0.0
7928	0.0
7929	0.0
7930	0.0
7935	0.0
7807	0.0
7937	0.0
7805	0.0
7939	0.0
7943	0.0
7945	0.0
7946	0.0
7799	0.0
7798	0.0
7797	0.0
7796	0.0
7820	0.0
7821	0.0
7822	0.0
7823	0.0
7857	0.0
22317	0.0
7862	0.0
7863	0.0
7867	0.0
22319	0.0
7846	0.0
22315	0.0
7843	0.0
22313	0.0
7881	0.0
7951	0.0
7882	0.0
7883	0.0
22323	0.0
22309	0.0
7833	0.0
22306	0.0
7904	0.0
7905	0.0
7906	0.0
22305	0.0
7825	0.0
7824	0.0
7839	0.0
8196	0.0
7953	0.0
7957	0.0
7751	0.0
8020	0.0
8021	0.0
8022	0.0
7747	0.0
7746	0.0
8027	0.0
8028	0.0
8035	0.0
7741	0.0
8038	0.0
8042	0.0
8043	0.0
8045	0.0
7736	0.0
7735	0.0
7734	0.0
8046	0.0
8047	0.0
8050	0.0
8051	0.0
8052	0.0
7728	0.0
8017	0.0
8005	0.0
8004	0.0
22344	0.0
7959	0.0
7965	0.0
7966	0.0
7785	0.0
7967	0.0
7969	0.0
22337	0.0
7971	0.0
7974	0.0
7977	0.0
7980	0.0
7954	0.0
7981	0.0
7770	0.0
7983	0.0
7984	0.0
7985	0.0
7988	0.0
7990	0.0
7993	0.0
22280	0.0
7760	0.0
22342	0.0
8000	0.0
7982	0.0
7597	0.0
8197	0.0
7595	0.0
8454	0.0
22187	0.0
22185	0.0
8466	0.0
8467	0.0
8468	0.0
8473	0.0
8481	0.0
22166	0.0
8488	0.0
22162	0.0
8495	0.0
8496	0.0
8497	0.0
8498	0.0
7406	0.0
8499	0.0
7404	0.0
8501	0.0
7402	0.0
8502	0.0
8504	0.0
7399	0.0
8453	0.0
22189	0.0
8449	0.0
22410	0.0
7455	0.0
7454	0.0
22191	0.0
7452	0.0
7450	0.0
7448	0.0
7447	0.0
7446	0.0
8418	0.0
8419	0.0
22409	0.0
22157	0.0
7442	0.0
7440	0.0
7439	0.0
7438	0.0
7437	0.0
8431	0.0
8433	0.0
8435	0.0
8441	0.0
8442	0.0
8443	0.0
7429	0.0
8421	0.0
22192	0.0
7393	0.0
8517	0.0
8549	0.0
8551	0.0
22147	0.0
8553	0.0
8554	0.0
8559	0.0
7352	0.0
22425	0.0
8561	0.0
8562	0.0
22426	0.0
8563	0.0
7346	0.0
22428	0.0
8564	0.0
7343	0.0
7342	0.0
8565	0.0
8566	0.0
8567	0.0
7337	0.0
7336	0.0
8568	0.0
8547	0.0
22148	0.0
8544	0.0
7366	0.0
22418	0.0
8519	0.0
7388	0.0
7387	0.0
22419	0.0
22420	0.0
7384	0.0
8520	0.0
8522	0.0
7381	0.0
22421	0.0
22417	0.0
22152	0.0
7377	0.0
8532	0.0
8533	0.0
8534	0.0
8536	0.0
22151	0.0
8539	0.0
8540	0.0
22150	0.0
22149	0.0
7367	0.0
8531	0.0
6771	0.0
8408	0.0
22194	0.0
8240	0.0
8245	0.0
8250	0.0
8251	0.0
7558	0.0
8253	0.0
8255	0.0
7555	0.0
7554	0.0
7553	0.0
7552	0.0
7551	0.0
8256	0.0
7549	0.0
7548	0.0
8259	0.0
8266	0.0
8268	0.0
8270	0.0
8272	0.0
8279	0.0
8280	0.0
8284	0.0
8239	0.0
7565	0.0
8238	0.0
8237	0.0
8199	0.0
8200	0.0
8201	0.0
8212	0.0
7588	0.0
8214	0.0
7586	0.0
7585	0.0
8215	0.0
8216	0.0
7582	0.0
8286	0.0
7581	0.0
8220	0.0
8221	0.0
8223	0.0
8227	0.0
7574	0.0
8228	0.0
8231	0.0
8235	0.0
8236	0.0
7569	0.0
7568	0.0
22232	0.0
8404	0.0
8292	0.0
8294	0.0
7490	0.0
7489	0.0
7488	0.0
7487	0.0
8358	0.0
8361	0.0
8362	0.0
8366	0.0
8368	0.0
7475	0.0
22196	0.0
8385	0.0
7472	0.0
8390	0.0
7470	0.0
22401	0.0
22402	0.0
7466	0.0
22403	0.0
8391	0.0
22405	0.0
8395	0.0
7460	0.0
8357	0.0
8356	0.0
8355	0.0
8354	0.0
8295	0.0
8302	0.0
7530	0.0
8308	0.0
8309	0.0
7525	0.0
8310	0.0
8311	0.0
8318	0.0
8319	0.0
8323	0.0
8293	0.0
8328	0.0
8331	0.0
7506	0.0
22211	0.0
8341	0.0
8342	0.0
8343	0.0
8344	0.0
7498	0.0
7497	0.0
7496	0.0
8353	0.0
8329	0.0
20632	0.0
6770	0.0
9307	0.0
22671	0.0
10125	0.0
10126	0.0
6073	0.0
10127	0.0
10128	0.0
10130	0.0
6069	0.0
10131	0.0
10132	0.0
6066	0.0
10138	0.0
6064	0.0
10144	0.0
6060	0.0
6058	0.0
6057	0.0
6056	0.0
22673	0.0
10149	0.0
10153	0.0
21754	0.0
10165	0.0
10122	0.0
10166	0.0
6078	0.0
6080	0.0
6112	0.0
6111	0.0
10079	0.0
10080	0.0
6108	0.0
6107	0.0
21771	0.0
21770	0.0
10085	0.0
10090	0.0
21764	0.0
10099	0.0
10101	0.0
6095	0.0
21759	0.0
10108	0.0
10109	0.0
10112	0.0
10118	0.0
10119	0.0
10120	0.0
6082	0.0
6081	0.0
6079	0.0
22678	0.0
10167	0.0
22679	0.0
22682	0.0
10225	0.0
6005	0.0
10232	0.0
10235	0.0
6001	0.0
10237	0.0
5996	0.0
5995	0.0
5994	0.0
10242	0.0
5992	0.0
5991	0.0
10244	0.0
5989	0.0
5987	0.0
5986	0.0
10245	0.0
10246	0.0
5983	0.0
10256	0.0
10258	0.0
5980	0.0
6008	0.0
10219	0.0
10216	0.0
10215	0.0
10173	0.0
10175	0.0
10179	0.0
10180	0.0
10181	0.0
21749	0.0
10185	0.0
10187	0.0
10188	0.0
21747	0.0
10191	0.0
6113	0.0
6027	0.0
10193	0.0
10194	0.0
6023	0.0
10197	0.0
6021	0.0
22681	0.0
10198	0.0
21739	0.0
10210	0.0
21736	0.0
10214	0.0
10192	0.0
10077	0.0
6115	0.0
10075	0.0
6222	0.0
6221	0.0
9948	0.0
9950	0.0
9951	0.0
9954	0.0
6214	0.0
6213	0.0
9960	0.0
9961	0.0
6205	0.0
6203	0.0
9963	0.0
6201	0.0
9964	0.0
6199	0.0
6198	0.0
6197	0.0
9966	0.0
9972	0.0
9979	0.0
6192	0.0
9987	0.0
9947	0.0
6224	0.0
6225	0.0
6226	0.0
21809	0.0
6250	0.0
9926	0.0
6247	0.0
9928	0.0
6245	0.0
9930	0.0
9932	0.0
9933	0.0
22629	0.0
9935	0.0
6189	0.0
22631	0.0
21804	0.0
22633	0.0
9938	0.0
6234	0.0
9941	0.0
6232	0.0
22634	0.0
22635	0.0
9942	0.0
9943	0.0
22639	0.0
6238	0.0
10259	0.0
6187	0.0
9989	0.0
21781	0.0
22660	0.0
10044	0.0
6137	0.0
6136	0.0
6135	0.0
22661	0.0
21780	0.0
6132	0.0
6131	0.0
22665	0.0
21779	0.0
21777	0.0
6127	0.0
21776	0.0
6125	0.0
6124	0.0
6123	0.0
21775	0.0
10063	0.0
10067	0.0
6119	0.0
6117	0.0
6143	0.0
6145	0.0
6146	0.0
10032	0.0
9990	0.0
6182	0.0
6179	0.0
6177	0.0
22647	0.0
22648	0.0
22649	0.0
6173	0.0
9993	0.0
22650	0.0
9995	0.0
9988	0.0
6167	0.0
6165	0.0
10003	0.0
10007	0.0
10008	0.0
10022	0.0
10023	0.0
10024	0.0
10025	0.0
10027	0.0
10030	0.0
10031	0.0
9997	0.0
21810	0.0
10261	0.0
22687	0.0
10507	0.0
10510	0.0
10511	0.0
22707	0.0
10512	0.0
10513	0.0
22708	0.0
5800	0.0
10515	0.0
10516	0.0
10518	0.0
10523	0.0
10524	0.0
10530	0.0
10531	0.0
22710	0.0
21657	0.0
10534	0.0
10536	0.0
21654	0.0
21652	0.0
21651	0.0
5782	0.0
10501	0.0
10540	0.0
10499	0.0
10488	0.0
5837	0.0
10450	0.0
10451	0.0
10452	0.0
10455	0.0
10459	0.0
10462	0.0
10465	0.0
10471	0.0
21666	0.0
5825	0.0
5824	0.0
10479	0.0
5822	0.0
5821	0.0
10480	0.0
10481	0.0
5818	0.0
10482	0.0
10483	0.0
10485	0.0
22706	0.0
5813	0.0
10498	0.0
10541	0.0
5779	0.0
5778	0.0
22721	0.0
5734	0.0
5733	0.0
5732	0.0
5730	0.0
10598	0.0
10599	0.0
5727	0.0
5726	0.0
5725	0.0
5724	0.0
10603	0.0
5721	0.0
5720	0.0
5719	0.0
10610	0.0
10611	0.0
10613	0.0
5714	0.0
22722	0.0
22724	0.0
10619	0.0
22727	0.0
10594	0.0
5743	0.0
22718	0.0
5747	0.0
5777	0.0
10542	0.0
10547	0.0
10551	0.0
22715	0.0
10553	0.0
5768	0.0
5767	0.0
5766	0.0
5764	0.0
5763	0.0
10448	0.0
5762	0.0
10559	0.0
10560	0.0
5757	0.0
10562	0.0
10563	0.0
21644	0.0
10567	0.0
10568	0.0
10570	0.0
10576	0.0
5748	0.0
5760	0.0
10446	0.0
5842	0.0
10444	0.0
10323	0.0
10324	0.0
10325	0.0
10326	0.0
5937	0.0
5936	0.0
5935	0.0
5934	0.0
22695	0.0
10327	0.0
10328	0.0
10329	0.0
10330	0.0
5928	0.0
10331	0.0
5926	0.0
22696	0.0
10332	0.0
10334	0.0
5921	0.0
5920	0.0
5919	0.0
5918	0.0
21715	0.0
10319	0.0
10317	0.0
5947	0.0
10263	0.0
5974	0.0
5973	0.0
5972	0.0
5971	0.0
10265	0.0
10267	0.0
10270	0.0
10272	0.0
5964	0.0
5963	0.0
5917	0.0
10276	0.0
5960	0.0
10280	0.0
10282	0.0
10288	0.0
5955	0.0
5954	0.0
10291	0.0
10294	0.0
10312	0.0
10313	0.0
21717	0.0
5961	0.0
22686	0.0
5916	0.0
10336	0.0
10395	0.0
21695	0.0
21694	0.0
5871	0.0
5870	0.0
22702	0.0
10404	0.0
5866	0.0
10418	0.0
5860	0.0
10420	0.0
5858	0.0
10421	0.0
10427	0.0
5855	0.0
5854	0.0
10431	0.0
10433	0.0
5848	0.0
5847	0.0
5846	0.0
10436	0.0
10442	0.0
10392	0.0
10391	0.0
10390	0.0
5880	0.0
10337	0.0
10338	0.0
10347	0.0
10348	0.0
10349	0.0
10350	0.0
10357	0.0
5904	0.0
10358	0.0
10359	0.0
5900	0.0
5915	0.0
21712	0.0
10369	0.0
21708	0.0
21704	0.0
10380	0.0
10381	0.0
10385	0.0
10387	0.0
5885	0.0
5884	0.0
5883	0.0
22701	0.0
5898	0.0
9917	0.0
9915	0.0
22628	0.0
21944	0.0
6608	0.0
6607	0.0
6606	0.0
6605	0.0
6604	0.0
9482	0.0
6601	0.0
9484	0.0
6599	0.0
6598	0.0
9485	0.0
21943	0.0
6595	0.0
9492	0.0
9494	0.0
21939	0.0
9498	0.0
9499	0.0
21938	0.0
6587	0.0
9502	0.0
6584	0.0
9479	0.0
6582	0.0
9478	0.0
6614	0.0
9446	0.0
9448	0.0
21946	0.0
9452	0.0
6638	0.0
6637	0.0
9460	0.0
9461	0.0
6632	0.0
6631	0.0
6630	0.0
6629	0.0
6628	0.0
9462	0.0
6626	0.0
22546	0.0
22547	0.0
21945	0.0
22548	0.0
6620	0.0
22549	0.0
9472	0.0
6615	0.0
9476	0.0
6581	0.0
6580	0.0
6579	0.0
6543	0.0
6542	0.0
22559	0.0
6540	0.0
9545	0.0
22561	0.0
22562	0.0
22563	0.0
9554	0.0
6533	0.0
6532	0.0
6531	0.0
22564	0.0
9555	0.0
9556	0.0
21920	0.0
9565	0.0
6525	0.0
9566	0.0
6522	0.0
6521	0.0
6520	0.0
9568	0.0
9541	0.0
21930	0.0
9539	0.0
6550	0.0
6577	0.0
6575	0.0
22553	0.0
6573	0.0
9503	0.0
22554	0.0
9504	0.0
6569	0.0
6567	0.0
6566	0.0
22556	0.0
9443	0.0
9507	0.0
22557	0.0
21935	0.0
9522	0.0
22558	0.0
9526	0.0
21933	0.0
6555	0.0
6554	0.0
6553	0.0
9531	0.0
9535	0.0
9517	0.0
9442	0.0
9441	0.0
9438	0.0
22519	0.0
9358	0.0
6736	0.0
9359	0.0
6734	0.0
21972	0.0
6732	0.0
21971	0.0
21970	0.0
6728	0.0
9365	0.0
9367	0.0
6725	0.0
9368	0.0
6723	0.0
9371	0.0
9372	0.0
6717	0.0
9376	0.0
9377	0.0
6714	0.0
6712	0.0
6711	0.0
22518	0.0
22517	0.0
22516	0.0
9355	0.0
9308	0.0
9309	0.0
6764	0.0
9311	0.0
9314	0.0
9320	0.0
9321	0.0
9322	0.0
6758	0.0
9323	0.0
9325	0.0
21969	0.0
9328	0.0
9330	0.0
9331	0.0
21979	0.0
9338	0.0
9343	0.0
9347	0.0
9350	0.0
6746	0.0
6745	0.0
6744	0.0
9354	0.0
9329	0.0
9573	0.0
22525	0.0
21968	0.0
22536	0.0
6671	0.0
9420	0.0
21952	0.0
21950	0.0
6667	0.0
6666	0.0
6665	0.0
21949	0.0
6663	0.0
21948	0.0
6661	0.0
9429	0.0
21947	0.0
9436	0.0
6656	0.0
6655	0.0
6654	0.0
9437	0.0
22544	0.0
6651	0.0
22545	0.0
6649	0.0
22535	0.0
6675	0.0
9419	0.0
6677	0.0
9386	0.0
6703	0.0
6701	0.0
6700	0.0
6699	0.0
9392	0.0
22527	0.0
9393	0.0
22531	0.0
6694	0.0
6693	0.0
9382	0.0
9395	0.0
9398	0.0
22532	0.0
9406	0.0
6685	0.0
6684	0.0
9409	0.0
6682	0.0
6681	0.0
21957	0.0
9413	0.0
9417	0.0
9397	0.0
6517	0.0
9577	0.0
9582	0.0
6349	0.0
21854	0.0
9781	0.0
9783	0.0
6344	0.0
21839	0.0
9801	0.0
9803	0.0
22605	0.0
9804	0.0
22607	0.0
6335	0.0
6334	0.0
6333	0.0
21838	0.0
9806	0.0
6329	0.0
21835	0.0
6326	0.0
6325	0.0
9813	0.0
6323	0.0
6322	0.0
6350	0.0
9779	0.0
9777	0.0
6353	0.0
9733	0.0
9736	0.0
6382	0.0
9738	0.0
6378	0.0
9739	0.0
9740	0.0
21870	0.0
9743	0.0
9744	0.0
9745	0.0
22609	0.0
9748	0.0
9751	0.0
6365	0.0
9754	0.0
9757	0.0
6361	0.0
21861	0.0
9766	0.0
6357	0.0
6356	0.0
21860	0.0
21856	0.0
9750	0.0
22595	0.0
21831	0.0
22610	0.0
21821	0.0
9868	0.0
9872	0.0
21820	0.0
9876	0.0
9879	0.0
22622	0.0
21818	0.0
9882	0.0
6272	0.0
6271	0.0
6269	0.0
6268	0.0
9885	0.0
9887	0.0
6264	0.0
9896	0.0
9897	0.0
21815	0.0
22627	0.0
21814	0.0
9904	0.0
9911	0.0
9860	0.0
6287	0.0
6288	0.0
6290	0.0
21828	0.0
21827	0.0
21826	0.0
9826	0.0
9827	0.0
6310	0.0
9833	0.0
21825	0.0
9835	0.0
21824	0.0
22612	0.0
9817	0.0
6304	0.0
9848	0.0
9849	0.0
21823	0.0
9854	0.0
9855	0.0
21822	0.0
6295	0.0
6294	0.0
9858	0.0
9859	0.0
6291	0.0
9839	0.0
6769	0.0
22594	0.0
6388	0.0
9626	0.0
6477	0.0
6476	0.0
9628	0.0
9630	0.0
6472	0.0
9631	0.0
9637	0.0
22578	0.0
22581	0.0
22582	0.0
9638	0.0
9640	0.0
9641	0.0
9642	0.0
9645	0.0
9647	0.0
21893	0.0
22583	0.0
6458	0.0
22584	0.0
9649	0.0
6454	0.0
9625	0.0
9624	0.0
9623	0.0
6482	0.0
6513	0.0
9586	0.0
6510	0.0
6509	0.0
6508	0.0
9587	0.0
6506	0.0
9588	0.0
6504	0.0
9590	0.0
6502	0.0
9651	0.0
9592	0.0
6497	0.0
6494	0.0
9606	0.0
6492	0.0
9607	0.0
9609	0.0
9618	0.0
6486	0.0
9619	0.0
9622	0.0
22573	0.0
6498	0.0
9732	0.0
9661	0.0
6449	0.0
9705	0.0
21880	0.0
6411	0.0
9708	0.0
21879	0.0
9711	0.0
9714	0.0
6405	0.0
22590	0.0
9715	0.0
6402	0.0
6401	0.0
9717	0.0
9719	0.0
9725	0.0
6396	0.0
6395	0.0
6394	0.0
6393	0.0
6392	0.0
6391	0.0
21872	0.0
9729	0.0
9704	0.0
9703	0.0
9696	0.0
9695	0.0
9663	0.0
22585	0.0
9666	0.0
6444	0.0
6443	0.0
9668	0.0
9671	0.0
6440	0.0
6439	0.0
6438	0.0
9674	0.0
6450	0.0
6436	0.0
6433	0.0
6432	0.0
6431	0.0
9678	0.0
6429	0.0
21885	0.0
6426	0.0
21884	0.0
21883	0.0
21882	0.0
21881	0.0
9675	0.0
23262	0.0
7856	0.0
17259	0.0
17135	0.0
17137	0.0
17138	0.0
18544	0.0
18543	0.0
17140	0.0
18539	0.0
24580	0.0
17142	0.0
24581	0.0
17143	0.0
17144	0.0
17147	0.0
17148	0.0
17149	0.0
24584	0.0
17150	0.0
18537	0.0
18536	0.0
17133	0.0
24574	0.0
18546	0.0
24573	0.0
24560	0.0
18557	0.0
17118	0.0
17119	0.0
24562	0.0
17120	0.0
18556	0.0
24566	0.0
24567	0.0
17152	0.0
17122	0.0
17126	0.0
18555	0.0
17127	0.0
25319	0.0
24570	0.0
17129	0.0
18547	0.0
24572	0.0
17132	0.0
17125	0.0
24559	0.0
17153	0.0
18531	0.0
18523	0.0
24607	0.0
24608	0.0
24609	0.0
17189	0.0
18522	0.0
17191	0.0
17193	0.0
17194	0.0
24612	0.0
17195	0.0
24613	0.0
24614	0.0
18521	0.0
17196	0.0
19746	0.0
17204	0.0
17207	0.0
17208	0.0
17188	0.0
17186	0.0
17185	0.0
18524	0.0
25316	0.0
17155	0.0
17157	0.0
18529	0.0
17158	0.0
17162	0.0
19753	0.0
24597	0.0
18528	0.0
17154	0.0
17165	0.0
17166	0.0
17167	0.0
24602	0.0
17168	0.0
25314	0.0
17173	0.0
17176	0.0
24604	0.0
18525	0.0
24600	0.0
17209	0.0
19756	0.0
18559	0.0
18603	0.0
17002	0.0
17003	0.0
17004	0.0
24514	0.0
19784	0.0
17008	0.0
18602	0.0
17013	0.0
19781	0.0
18598	0.0
17019	0.0
18596	0.0
19776	0.0
24522	0.0
18595	0.0
19518	0.0
18589	0.0
25330	0.0
16998	0.0
16996	0.0
24512	0.0
24511	0.0
18612	0.0
16966	0.0
18611	0.0
19791	0.0
24501	0.0
16976	0.0
24503	0.0
16978	0.0
19517	0.0
19772	0.0
24504	0.0
19787	0.0
18607	0.0
18606	0.0
19786	0.0
16987	0.0
18604	0.0
16993	0.0
25336	0.0
19785	0.0
18608	0.0
17109	0.0
18587	0.0
25328	0.0
17080	0.0
18577	0.0
18575	0.0
17084	0.0
17086	0.0
17088	0.0
17090	0.0
24550	0.0
25324	0.0
24551	0.0
17092	0.0
18574	0.0
17095	0.0
18573	0.0
18572	0.0
17098	0.0
17099	0.0
18562	0.0
18561	0.0
19764	0.0
24543	0.0
19765	0.0
17073	0.0
19770	0.0
17043	0.0
17044	0.0
17047	0.0
25327	0.0
18584	0.0
17050	0.0
17051	0.0
17052	0.0
18586	0.0
17053	0.0
18580	0.0
19768	0.0
19767	0.0
24536	0.0
18579	0.0
24537	0.0
17070	0.0
24539	0.0
17072	0.0
17056	0.0
17210	0.0
24617	0.0
18516	0.0
17343	0.0
17345	0.0
18484	0.0
24700	0.0
17346	0.0
721	0.0
17347	0.0
18483	0.0
17348	0.0
18482	0.0
17350	0.0
17351	0.0
24706	0.0
17355	0.0
725	0.0
24709	0.0
18481	0.0
18480	0.0
17358	0.0
17342	0.0
1718	0.0
18486	0.0
17340	0.0
17318	0.0
25299	0.0
19529	0.0
24686	0.0
25298	0.0
17322	0.0
18494	0.0
17328	0.0
18493	0.0
18479	0.0
18492	0.0
18488	0.0
18487	0.0
17330	0.0
24691	0.0
24692	0.0
19734	0.0
17333	0.0
17335	0.0
17336	0.0
18490	0.0
17316	0.0
24710	0.0
24712	0.0
17383	0.0
19726	0.0
24725	0.0
24726	0.0
19725	0.0
18470	0.0
17392	0.0
24727	0.0
18469	0.0
24730	0.0
17398	0.0
19723	0.0
17401	0.0
17403	0.0
17404	0.0
19722	0.0
17407	0.0
17408	0.0
25290	0.0
19530	0.0
17381	0.0
17380	0.0
18472	0.0
24713	0.0
17361	0.0
17362	0.0
18477	0.0
24714	0.0
17365	0.0
17366	0.0
24715	0.0
24716	0.0
17359	0.0
24717	0.0
17367	0.0
17368	0.0
24719	0.0
17372	0.0
17373	0.0
17374	0.0
17376	0.0
18474	0.0
19728	0.0
24718	0.0
25300	0.0
17311	0.0
17306	0.0
17238	0.0
17239	0.0
17240	0.0
17241	0.0
17244	0.0
17246	0.0
18511	0.0
24637	0.0
17249	0.0
17250	0.0
24638	0.0
24639	0.0
17251	0.0
18510	0.0
17254	0.0
24642	0.0
18509	0.0
17256	0.0
24644	0.0
17237	0.0
24634	0.0
19742	0.0
19743	0.0
24619	0.0
19745	0.0
17214	0.0
17215	0.0
19744	0.0
17218	0.0
17219	0.0
17220	0.0
24623	0.0
17257	0.0
18513	0.0
17224	0.0
24627	0.0
17225	0.0
17226	0.0
18512	0.0
17227	0.0
17228	0.0
24629	0.0
17229	0.0
17222	0.0
18508	0.0
24646	0.0
24647	0.0
17286	0.0
24672	0.0
17287	0.0
17288	0.0
19528	0.0
17290	0.0
19738	0.0
17293	0.0
25302	0.0
18499	0.0
1746	0.0
17294	0.0
17297	0.0
18496	0.0
17300	0.0
24680	0.0
17304	0.0
17305	0.0
707	0.0
24683	0.0
18497	0.0
19792	0.0
17283	0.0
25304	0.0
20630	0.0
17260	0.0
19739	0.0
17263	0.0
17264	0.0
24656	0.0
24657	0.0
17266	0.0
24658	0.0
19527	0.0
17273	0.0
24660	0.0
17277	0.0
24662	0.0
24665	0.0
17278	0.0
17279	0.0
25307	0.0
17281	0.0
25306	0.0
17276	0.0
24499	0.0
16963	0.0
18614	0.0
18723	0.0
19882	0.0
19881	0.0
19880	0.0
16584	0.0
19879	0.0
19878	0.0
24322	0.0
24323	0.0
19877	0.0
16607	0.0
16608	0.0
24328	0.0
16613	0.0
16614	0.0
19870	0.0
24333	0.0
18721	0.0
18720	0.0
19884	0.0
16576	0.0
534	0.0
18724	0.0
18742	0.0
19887	0.0
18741	0.0
16559	0.0
24305	0.0
18739	0.0
19885	0.0
19505	0.0
16571	0.0
16627	0.0
16572	0.0
16573	0.0
24311	0.0
24312	0.0
24313	0.0
18736	0.0
18731	0.0
18728	0.0
18726	0.0
532	0.0
24309	0.0
18744	0.0
16630	0.0
18718	0.0
19856	0.0
24351	0.0
16679	0.0
18699	0.0
24353	0.0
24354	0.0
24355	0.0
18696	0.0
18695	0.0
2161	0.0
19854	0.0
18693	0.0
19853	0.0
24356	0.0
19852	0.0
16689	0.0
18691	0.0
24359	0.0
16690	0.0
16675	0.0
18700	0.0
25406	0.0
16665	0.0
19865	0.0
18717	0.0
18715	0.0
16643	0.0
18713	0.0
18712	0.0
16645	0.0
16648	0.0
16649	0.0
16635	0.0
16651	0.0
24342	0.0
18710	0.0
24343	0.0
547	0.0
16655	0.0
18709	0.0
16659	0.0
16662	0.0
18708	0.0
16653	0.0
24301	0.0
16546	0.0
19893	0.0
18776	0.0
19939	0.0
16424	0.0
19938	0.0
24254	0.0
18775	0.0
18773	0.0
18770	0.0
19503	0.0
18768	0.0
19937	0.0
18764	0.0
18763	0.0
511	0.0
512	0.0
24257	0.0
16437	0.0
